Window,Analysis_Level,Entity,Sector,Date,Daily_Return,Index_Return,Abnormal_Return,Cumulative_Abnormal_Return,Event_Day
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-02,-0.01908740591349445,-0.012950237400676134,-0.006137168512818314,0.006301099816285127,16
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-05,-0.004185482982707267,0.00518128307859711,-0.009366766061304377,-0.0030656662450192496,17
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-06,0.004424289348523347,0.0017715009780161495,0.0026527883705071975,-0.00041287787451205205,18
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-07,-0.006130015049737647,-0.00504721788999285,-0.0010827971597447972,-0.0014956750342568492,19
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-08,0.00971339932043147,0.017872130338187908,-0.008158731017756438,-0.009654406052013287,20
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-09,-0.003474889352207522,0.0018067614104866347,-0.005281650762694157,-0.014936056814707444,21
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-12,0.0020187931287622973,-0.01100257816187955,0.013021371290641848,-0.0019146855240655958,22
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-13,0.007875746364335745,0.006241738875018221,0.0016340074893175238,-0.00028067803474807196,23
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-14,-0.011448717016791399,-0.0047921379746527215,-0.006656579042138677,-0.006937257076886749,24
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-15,-0.002279495569690204,-0.0035197497066874472,0.001240254136997243,-0.005697002939889506,25
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-16,0.002763754283819031,-0.0017415620094192175,0.0045053162932382484,-0.0011916866466512577,26
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-19,-0.011502278406585242,-0.004312357176204595,-0.007189921230380647,-0.008381607877031905,27
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-20,0.007844157775382055,-0.0027022691657515585,0.010546426941133613,0.0021648190641017084,28
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-21,-0.00995942456658061,-0.002610610709690153,-0.007348813856890457,-0.005183994792788749,29
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-22,-0.020380029806259192,-0.010196866510364333,-0.01018316329589486,-0.015367158088683608,30
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-23,0.017343019054501196,0.0008271609580026151,0.01651585809649858,0.0011487000078149734,31
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-26,0.00011215372537276558,-0.009704847414753859,0.009817001140126624,0.010965701147941598,32
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-27,0.013456937799043,0.015755797779519964,-0.002298859980476964,0.008666841167464634,33
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-28,-0.004167896134552818,0.00024897918534017016,-0.004416875319892988,0.004249965847571646,34
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-29,-0.007963257898440657,0.008562752028675291,-0.016526009927115948,-0.012276044079544302,35
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2016-12-30,0.007392473118279508,0.010143639863764209,-0.002751166745484701,-0.015027210825029003,36
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2017-01-02,0.007782966422059223,-0.000769625448948208,0.008552591871007431,-0.0064746189540215715,37
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2017-01-03,0.005589879376287188,0.001552662143162964,0.004037217233124224,-0.0024374017208973475,38
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2017-01-04,0.006875365710941939,-0.00020751446497901949,0.007082880175920958,0.0046454784550236106,39
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2017-01-05,0.011404910649426059,0.0101703192723277,0.0012345913770983596,0.00588006983212197,40
Wide_2016-10-08_to_2017-01-08,Sector,Construction,Construction,2017-01-06,-0.0009696186166773257,-0.0036259034542773794,0.0026562848376000536,0.008536354669722024,41
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-10-10,-0.0004954746863775986,0.001287711552611981,-0.0017831862389895794,-0.0017831862389895794,-20
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-10-13,-0.00821887790429284,-0.01555897483005697,0.007340096925764131,0.005556910686774552,-19
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-10-14,-0.0023529796733482433,0.0011780761200470558,-0.003531055793395299,0.002025854893379253,-18
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-10-17,-0.0035680473768664824,-0.007339748817484892,0.00377170144061841,0.0057975563339976634,-17
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-10-18,0.006147894861615377,0.018485047650345088,-0.01233715278872971,-0.006539596454732047,-16
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-10-19,-0.0035144638644799184,-0.002166422752048258,-0.0013480411124316602,-0.007887637567163708,-15
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-10-20,-0.0005943391656208682,0.004654063355314042,-0.00524840252093491,-0.013136040088098617,-14
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-10-21,-0.008471959917073243,-0.0007356829206611737,-0.0077362769964120694,-0.020872317084510685,-13
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-10-24,-0.00012926331563049379,0.001829057862648087,-0.0019583211782785805,-0.022830638262789266,-12
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-10-25,0.0037029531677642926,-0.002020921126663522,0.005723874294427814,-0.01710676396836145,-11
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-10-26,-0.014464344133275428,-0.008755882319100516,-0.005708461814174911,-0.022815225782536364,-10
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-10-27,-0.006812553856049397,0.0,-0.006812553856049397,-0.02962777963858576,-9
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-10-28,0.005830304421747368,0.0026464852818273155,0.003183819139920052,-0.02644396049866571,-8
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-10-30,0.0036288080205600557,-0.0014239407270200122,0.005052748747580068,-0.02139121175108564,-7
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-01,-0.0031625420010020036,5.796630998067265e-05,-0.003220508310982676,-0.024611720062068316,-6
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-02,-0.02289996998084942,-0.013006885998469886,-0.009893083982379536,-0.03450480404444785,-5
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-03,-0.015368402586990274,-0.003417899929527901,-0.011950502657462373,-0.04645530670191022,-4
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-04,0.0066996014562281285,-0.006034249077773279,0.012733850534001407,-0.03372145616790881,-3
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-07,0.0029832448837458316,0.0075056025232103085,-0.004522357639464477,-0.03824381380737329,-2
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-08,0.012862109414863876,0.005472519712839796,0.00738958970202408,-0.030854224105349208,-1
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-09,-0.03369894681961213,-0.013050857376953218,-0.02064808944265891,-0.05150231354800812,0
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-10,0.003560268559730684,0.011112428842504851,-0.007552160282774167,-0.059054473830782286,1
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-11,-0.035926875398637925,-0.026906881546383432,-0.009019993852254493,-0.06807446768303678,2
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-15,-0.07618388522866619,-0.022648650603280918,-0.05353523462538527,-0.12160970230842205,3
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-16,-0.008281926913926338,0.0003946524591782463,-0.008676579373104584,-0.13028628168152664,4
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-17,-0.01244478712337164,-0.003907983628384182,-0.008536803494987458,-0.1388230851765141,5
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-18,0.020693593652619025,-0.0007178306662209977,0.021411424318840022,-0.11741166085767407,6
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-21,-0.013338719941348312,-0.01795865793091489,0.004619937989566577,-0.1127917228681075,7
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-22,0.029949957769145996,0.009231816977967267,0.02071814079117873,-0.09207358207692877,8
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-23,0.007615360358463219,0.0038738862577010202,0.0037414741007621988,-0.08833210797616657,9
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-24,0.0013073550878698326,-0.008439869045099746,0.009747224132969579,-0.07858488384319699,10
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-25,0.017135622733146578,0.0186805599146318,-0.0015449371814852224,-0.08012982102468222,11
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-28,0.007693686422322636,0.001552814167580685,0.006140872254741951,-0.07398894876994026,12
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-29,0.009833811352202293,0.0018703318608572772,0.007963479491345016,-0.06602546927859525,13
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-11-30,0.01406705066920666,0.010120239250316132,0.003946811418890528,-0.06207865785970472,14
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-01,-0.014458122346884853,-0.003842178855857581,-0.010615943491027272,-0.072694601350732,15
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-02,0.0029616129284024684,-0.012950237400676134,0.015911850329078603,-0.056782751021653394,16
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-05,0.00033519234560315986,0.00518128307859711,-0.00484609073299395,-0.06162884175464734,17
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-06,0.011471703400868671,0.0017715009780161495,0.009700202422852522,-0.05192863933179482,18
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-07,-0.008845638999423219,-0.00504721788999285,-0.003798421109430369,-0.05572706044122519,19
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-08,0.013409756032798073,0.017872130338187908,-0.004462374305389835,-0.06018943474661503,20
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-09,-0.011806133643150566,0.0018067614104866347,-0.0136128950536372,-0.07380232980025223,21
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-12,-0.026654746363939903,-0.01100257816187955,-0.015652168202060352,-0.08945449800231257,22
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-13,-0.011730712389113348,0.006241738875018221,-0.01797245126413157,-0.10742694926644414,23
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-14,-0.006315297334316794,-0.0047921379746527215,-0.0015231593596640725,-0.10895010862610821,24
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-15,-0.014160265605563124,-0.0035197497066874472,-0.010640515898875677,-0.11959062452498388,25
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-16,-0.02796184253839847,-0.0017415620094192175,-0.02622028052897925,-0.14581090505396313,26
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-19,-0.0058933599500033225,-0.004312357176204595,-0.001581002773798727,-0.14739190782776185,27
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-20,0.004830441956654015,-0.0027022691657515585,0.007532711122405574,-0.13985919670535626,28
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-21,0.006972853153985843,-0.002610610709690153,0.009583463863675996,-0.13027573284168026,29
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-22,-0.023961292310761828,-0.010196866510364333,-0.013764425800397495,-0.14404015864207775,30
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-23,0.0040450211374073826,0.0008271609580026151,0.0032178601794047674,-0.140822298462673,31
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-26,-0.013185223779168124,-0.009704847414753859,-0.0034803763644142647,-0.14430267482708725,32
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-27,0.009207750959623895,0.015755797779519964,-0.0065480468198960695,-0.15085072164698332,33
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-28,0.0053430566580190035,0.00024897918534017016,0.005094077472678833,-0.14575664417430448,34
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-29,0.02214473004091988,0.008562752028675291,0.013581978012244589,-0.1321746661620599,35
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2016-12-30,0.03227825623359282,0.010143639863764209,0.022134616369828608,-0.11004004979223128,36
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2017-01-02,0.011618658772582021,-0.000769625448948208,0.01238828422153023,-0.09765176557070106,37
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2017-01-03,-0.014950601075846595,0.001552662143162964,-0.016503263219009558,-0.11415502878971062,38
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2017-01-04,-0.0034808533431494038,-0.00020751446497901949,-0.0032733388781703843,-0.117428367667881,39
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2017-01-05,0.008571999918765746,0.0101703192723277,-0.001598319353561953,-0.11902668702144296,40
Wide_2016-10-08_to_2017-01-08,Sector,Construction Materials,Construction Materials,2017-01-06,-0.006649719083492471,-0.0036259034542773794,-0.0030238156292150915,-0.12205050265065806,41
Wide_2016-10-08_to_2017-01-08,Sector,Consumer Durables,Consumer Durables,2016-10-10,0.022464281365473626,0.001287711552611981,0.021176569812861645,0.021176569812861645,-20
Wide_2016-10-08_to_2017-01-08,Sector,Consumer Durables,Consumer Durables,2016-10-13,-0.017568759334462503,-0.01555897483005697,-0.002009784504405532,0.019166785308456114,-19
Wide_2016-10-08_to_2017-01-08,Sector,Consumer Durables,Consumer Durables,2016-10-14,-0.008258736287809099,0.0011780761200470558,-0.009436812407856154,0.009729972900599959,-18
Wide_2016-10-08_to_2017-01-08,Sector,Consumer Durables,Consumer Durables,2016-10-17,-0.008621058272717919,-0.007339748817484892,-0.0012813094552330262,0.008448663445366933,-17
Wide_2016-10-08_to_2017-01-08,Sector,Consumer Durables,Consumer Durables,2016-10-18,0.0018813500163411545,0.018485047650345088,-0.016603697634003933,-0.008155034188637,-16
Wide_2016-10-08_to_2017-01-08,Sector,Consumer Durables,Consumer Durables,2016-10-19,-0.004392636440711417,-0.002166422752048258,-0.002226213688663159,-0.01038124787730016,-15
Wide_2016-10-08_to_2017-01-08,Sector,Consumer Durables,Consumer Durables,2016-10-20,2.6796952554641873e-05,0.004654063355314042,-0.0046272664027594,-0.01500851428005956,-14
Wide_2016-10-08_to_2017-01-08,Sector,Consumer Durables,Consumer Durables,2016-10-21,-0.018344477319595376,-0.0007356829206611737,-0.017608794398934202,-0.03261730867899376,-13
Wide_2016-10-08_to_2017-01-08,Sector,Consumer Durables,Consumer Durables,2016-10-24,-0.01370810777585757,0.001829057862648087,-0.015537165638505657,-0.04815447431749942,-12
